id,Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Umsatz_MA7,Umsatz_PctChange,Umsatz_Lag1,Wochentag
1411301,2014-11-30,1,70.5238191319592,,8.0,0.0,11.0,10.0,116.25009982559352,-0.5077772372742482,143.276224653699,Sunday
1412011,2014-12-01,1,128.454115308343,,7.0,-2.0,13.0,10.0,115.24425081318307,0.8214288007855717,70.5238191319592,Monday
1412021,2014-12-02,1,154.242632883405,,8.0,-3.0,7.0,10.0,119.31084750664225,0.20076054015987643,128.454115308343,Tuesday
1412031,2014-12-03,1,133.99080245511,,7.0,0.625,10.0,10.0,124.37494289262203,-0.13129852654683183,154.242632883405,Wednesday
1412041,2014-12-04,1,124.167763102648,,8.0,3.75,9.0,61.0,125.7750889761846,-0.0733112957940002,133.99080245511,Thursday
1412051,2014-12-05,1,83.5104305885102,,7.0,2.0,7.0,61.0,119.73796973195348,-0.3274387127400118,124.167763102648,Friday
1412061,2014-12-06,1,127.894073901772,,2.0,5.75,7.0,10.0,117.54051962453535,0.5314742481925165,83.5104305885102,Saturday
1412071,2014-12-07,1,75.5129227390682,,7.0,4.875,12.0,61.0,118.2532487112652,-0.40956667939856783,127.894073901772,Sunday
1412081,2014-12-08,1,102.678761832615,,7.0,3.25,8.0,61.0,114.57105535758978,0.35975086260953293,75.5129227390682,Monday
1412091,2014-12-09,1,110.476546068652,,8.0,2.125,9.0,45.0,108.31875724119648,0.07594349694972768,102.678761832615,Tuesday
1412101,2014-12-10,1,99.9187171842705,,5.0,4.875,13.0,61.0,103.45131648821942,-0.09556624695544591,110.476546068652,Wednesday
1412111,2014-12-11,1,109.754570057738,,7.0,4.0,12.0,95.0,101.39228891037513,0.0984385423536629,99.9187171842705,Thursday
1412121,2014-12-12,1,109.142671748118,,7.0,7.25,18.0,61.0,105.05403764746197,-0.005575151078429763,109.754570057738,Friday
1412131,2014-12-13,1,124.956684401136,,5.0,4.75,10.0,61.0,104.63441057594254,0.14489303220938132,109.142671748118,Saturday
1412141,2014-12-14,1,102.80557310108,,4.0,3.5,9.0,10.0,108.5333606276585,-0.1772703189606608,124.956684401136,Sunday
1412151,2014-12-15,1,96.3136936339829,,7.0,4.75,11.0,61.0,107.62406517071106,-0.06314715507411439,102.80557310108,Monday
1412161,2014-12-16,1,97.7685842370004,,8.0,4.625,12.0,61.0,105.80864205190369,0.015105750263783468,96.3136936339829,Tuesday
1412171,2014-12-17,1,102.856835442046,,7.0,3.625,10.0,61.0,106.22837323158589,0.052043826191767284,97.7685842370004,Wednesday
1412181,2014-12-18,1,112.769700687238,,7.0,10.0,11.0,61.0,106.65910617865732,0.09637536681533754,102.856835442046,Thursday
1412191,2014-12-19,1,100.434605432296,,5.0,8.125,15.0,61.0,105.41509670496848,-0.10938306282423216,112.769700687238,Friday
1412201,2014-12-20,1,92.9765497836537,,6.0,5.375,24.0,21.0,100.84650604532814,-0.07425782793232416,100.434605432296,Saturday
1412211,2014-12-21,1,74.1776353738615,,6.0,6.625,14.0,21.0,96.75680065572548,-0.20218984737049517,92.9765497836537,Sunday
1412221,2014-12-22,1,166.062608421996,,7.0,9.75,21.0,63.0,106.72093133972737,1.2387153160791189,74.1776353738615,Monday
1412231,2014-12-23,1,184.21718934313,,7.0,9.125,19.0,61.0,119.07073206917447,0.10932371286737719,166.062608421996,Tuesday
1412241,2014-12-24,1,289.724706873301,,5.0,7.75,21.0,61.0,145.76614227363947,0.5727343789490167,184.21718934313,Wednesday
1412271,2014-12-27,1,133.160219555693,,3.0,-0.25,8.0,,148.6790735405616,-0.5403905279851571,289.724706873301,Saturday
1412281,2014-12-28,1,65.5011765409885,,1.0,-0.5,7.0,0.0,143.68858369894625,-0.5081025192092504,133.160219555693,Sunday
1412291,2014-12-29,1,159.353174871792,,5.0,0.75,10.0,0.0,153.17095871153742,1.432829199214063,65.5011765409885,Monday
1412301,2014-12-30,1,171.900364677079,,7.0,5.25,9.0,21.0,167.13134861199708,0.07873824801659524,159.353174871792,Tuesday
1412311,2014-12-31,1,253.25502096677,,6.0,7.375,11.0,61.0,179.58740754696478,0.4732663391524423,171.900364677079,Wednesday
1501021,2015-01-02,1,171.436480362582,,6.0,7.75,24.0,61.0,177.76159197831507,-0.3230677926615463,253.25502096677,Friday
1501031,2015-01-03,1,146.725466464595,,7.0,4.875,25.0,69.0,157.33312906278564,-0.14414093106510406,171.436480362582,Saturday
1501041,2015-01-04,1,69.2618750164446,,0.0,4.75,15.0,,148.20479412860732,-0.5279491918796689,146.725466464595,Sunday
1501051,2015-01-05,1,159.498680849924,,8.0,5.875,8.0,20.0,161.6330090298838,1.302835157322189,69.2618750164446,Monday
1501061,2015-01-06,1,116.621821467299,,8.0,3.625,8.0,10.0,155.52852997209908,-0.2688226583075557,159.498680849924,Tuesday
1501071,2015-01-07,1,116.046870294295,,6.0,5.75,10.0,61.0,147.5494593459871,-0.004930047959894157,116.621821467299,Wednesday
1501081,2015-01-08,1,88.9219763738156,,8.0,6.375,9.0,61.0,124.07331011842219,-0.23374084843210885,116.046870294295,Thursday
1501091,2015-01-09,1,89.5158553261206,,6.0,7.5,25.0,63.0,112.37036368464199,0.0066786521906399,88.9219763738156,Friday
1501101,2015-01-10,1,67.954839483437,,6.0,10.0,28.0,61.0,101.11741697304798,-0.24086253506860178,89.5158553261206,Saturday
1501111,2015-01-11,1,102.503556455298,,5.0,4.25,23.0,61.0,105.86622860716989,0.5084070131647025,67.954839483437,Sunday
1501121,2015-01-12,1,122.717043089708,,7.0,7.5,19.0,61.0,100.61170892713902,0.1971979054524331,102.503556455298,Monday
1501131,2015-01-13,1,86.441812930424,,7.0,7.75,14.0,61.0,96.30027913615689,-0.295600588524336,122.717043089708,Tuesday
1501141,2015-01-14,1,72.7918398175921,,6.0,3.125,16.0,71.0,90.12098906805646,-0.1579093803113385,86.441812930424,Wednesday
1501151,2015-01-15,1,93.7671799134285,,7.0,6.75,14.0,61.0,90.81316100228688,0.2881551029400846,72.7918398175921,Thursday
1501161,2015-01-16,1,131.913950068001,,6.0,6.75,13.0,0.0,96.87003167969837,0.40682433010987284,93.7671799134285,Friday
1501171,2015-01-17,1,115.086208812258,,1.0,4.25,12.0,21.0,103.6030844409585,-0.12756604776877933,131.913950068001,Saturday
1501181,2015-01-18,1,47.8910511689248,,8.0,2.0,9.0,61.0,95.80129797147663,-0.5838680267324623,115.086208812258,Sunday
1501191,2015-01-19,1,138.935449172918,,7.0,1.0,5.0,71.0,98.11821312622091,1.9010732857555115,47.8910511689248,Monday
1501201,2015-01-20,1,116.932538278351,,7.0,-0.375,4.0,77.0,102.47403103306762,-0.15836786813984627,138.935449172918,Tuesday
1501211,2015-01-21,1,90.1034587863099,,8.0,-1.125,4.0,10.0,104.94711945717017,-0.22944066627696103,116.932538278351,Wednesday
1501221,2015-01-22,1,135.950512983467,,7.0,-1.375,3.0,49.0,110.9733098957471,0.5088267954939261,90.1034587863099,Thursday
1501231,2015-01-23,1,130.976061288992,,8.0,-1.25,5.0,20.0,110.8393257844601,-0.036590164945386694,135.950512983467,Friday
1501241,2015-01-24,1,140.03186322028,,7.0,-0.5,10.0,71.0,114.40299069989182,0.0691408937035205,130.976061288992,Saturday
1501251,2015-01-25,1,94.493388512183,,6.0,2.875,6.0,,121.06046746321442,-0.32520080545141195,140.03186322028,Sunday
1501261,2015-01-26,1,150.51678717379,,7.0,3.375,10.0,61.0,122.71494432048186,0.5928816771597085,94.493388512183,Monday
1501271,2015-01-27,1,141.518792699705,,2.0,4.875,13.0,,126.22726638067527,-0.05978067060184933,150.51678717379,Tuesday
1501281,2015-01-28,1,124.273404481234,,7.0,4.875,17.0,61.0,131.10868719423587,-0.1218593508995286,141.518792699705,Wednesday
1501291,2015-01-29,1,129.932530553471,,7.0,1.5,12.0,75.0,130.24897541852215,0.045537708537562116,124.273404481234,Thursday
1501301,2015-01-30,1,100.75421525386,,7.0,1.125,6.0,,125.93156884207471,-0.22456512757290814,129.932530553471,Friday
1501311,2015-01-31,1,129.039421255357,,7.0,-2.375,7.0,49.0,124.36121998994285,0.280734715964287,100.75421525386,Saturday
1502011,2015-02-01,1,92.189837282486,,7.0,-0.25,9.0,75.0,124.03214124284328,-0.28556842253615755,129.039421255357,Sunday
1502021,2015-02-02,1,159.254353701805,,6.0,1.0,10.0,22.0,125.28036503255973,0.7274610564049642,92.189837282486,Monday
1502031,2015-02-03,1,112.095171542871,,7.0,-1.0,10.0,77.0,121.07699058158343,-0.29612491629106086,159.254353701805,Tuesday
1502041,2015-02-04,1,111.66941350432,,6.0,-1.875,9.0,0.0,119.27642044202427,-0.00379818356750683,112.095171542871,Wednesday
1502051,2015-02-05,1,133.827962608871,,5.0,0.75,10.0,22.0,119.83291073565286,0.19842988701372355,111.66941350432,Thursday
1502061,2015-02-06,1,136.337106368056,,2.0,-0.5,6.0,22.0,124.91618089482373,0.018749024570584583,133.827962608871,Friday
1502071,2015-02-07,1,130.642229801113,,7.0,4.125,18.0,20.0,125.14515354421744,-0.0417705547568914,136.337106368056,Saturday
1502081,2015-02-08,1,62.750062992056,,1.0,3.375,14.0,,120.93947150272743,-0.5196800981766356,130.642229801113,Sunday
1502091,2015-02-09,1,112.747460478504,,7.0,6.875,13.0,61.0,114.29562961368443,0.7967704748404403,62.750062992056,Monday
1502101,2015-02-10,1,94.7581535487495,,7.0,7.625,11.0,,111.81891275738136,-0.15955398776528773,112.747460478504,Tuesday
1502111,2015-02-11,1,94.7022920091949,,8.0,4.0,5.0,,109.39503825807778,-0.0005895169699128289,94.7581535487495,Wednesday
1502121,2015-02-12,1,99.5801689919554,,8.0,2.0,4.0,10.0,104.5024963128041,0.05150748603092836,94.7022920091949,Thursday
1502131,2015-02-13,1,91.3547288868634,,8.0,1.25,6.0,10.0,98.07644238691945,-0.08260118644462733,99.5801689919554,Friday
1502141,2015-02-14,1,62.2346006049711,,7.0,1.625,9.0,28.0,88.30392393032776,-0.31875884956054756,91.3547288868634,Saturday
1502151,2015-02-15,1,96.7929953706798,,7.0,3.125,16.0,10.0,93.16719998441688,0.5552923041165672,62.2346006049711,Sunday
1502161,2015-02-16,1,118.255475071685,,8.0,2.0,9.0,10.0,93.95405921201416,0.2217358768453459,96.7929953706798,Monday
1502171,2015-02-17,1,118.509639861913,,6.0,1.125,7.0,45.0,97.34712868532323,0.0021492856045264297,118.255475071685,Tuesday
1502181,2015-02-18,1,123.267817249283,,3.0,5.5,12.0,10.0,101.4279180053358,0.040150129499289644,118.509639861913,Wednesday
1502191,2015-02-19,1,123.69090336092,,0.0,6.25,13.0,5.0,104.87230862947362,0.0034322511834650182,123.267817249283,Thursday
1502201,2015-02-20,1,117.287703917599,,8.0,3.875,11.0,71.0,108.57701934815012,-0.051767747419848575,123.69090336092,Friday
1502211,2015-02-21,1,107.174143505865,,7.0,3.875,16.0,61.0,114.99695404827783,-0.08622865035229377,117.287703917599,Saturday
1502221,2015-02-22,1,70.4631468349699,,5.0,5.25,13.0,0.0,111.23554711460498,-0.3425359463580516,107.174143505865,Sunday
1502231,2015-02-23,1,66.8925102653853,,7.0,4.5,12.0,61.0,103.89798071370504,-0.05067381645539204,70.4631468349699,Monday
1502241,2015-02-24,1,105.730056008902,,7.0,5.625,12.0,61.0,102.0723258775606,0.5805963266953948,66.8925102653853,Tuesday
1502251,2015-02-25,1,81.6177684403834,,5.0,5.875,10.0,,96.12231890486066,-0.2280551858072264,105.730056008902,Wednesday
1502261,2015-02-26,1,104.017958777385,,5.0,6.625,10.0,0.0,93.31189825006994,0.2744523743425247,81.6177684403834,Thursday
1502271,2015-02-27,1,101.514216092369,,7.0,4.5,9.0,61.0,91.05854284646567,-0.024070292423007622,104.017958777385,Friday
1502281,2015-02-28,1,99.5688944630867,,3.0,5.625,10.0,0.0,89.97207869749734,-0.01916304636103594,101.514216092369,Saturday
1503011,2015-03-01,1,45.7343245346269,,7.0,6.75,15.0,61.0,86.43938979744833,-0.5406765859835669,99.5688944630867,Sunday
1503021,2015-03-02,1,104.963808490064,,6.0,5.125,23.0,61.0,91.87814668668815,1.295077265448462,45.7343245346269,Monday
1503031,2015-03-03,1,96.3163361056603,,6.0,5.0,14.0,61.0,90.53332955765362,-0.08238527649482419,104.963808490064,Tuesday
1503041,2015-03-04,1,76.5028628068188,,6.0,5.0,18.0,61.0,89.80262875285868,-0.20571248969755096,96.3163361056603,Wednesday
1503051,2015-03-05,1,115.664704258596,,7.0,6.625,14.0,,91.46644953588881,0.5119003396077704,76.5028628068188,Thursday
1503061,2015-03-06,1,100.668607215573,,7.0,8.125,12.0,20.0,91.3456482677751,-0.129651453649124,115.664704258596,Friday
1503071,2015-03-07,1,106.704697425172,,7.0,10.125,13.0,0.0,92.36504869093014,0.059960005174932496,100.668607215573,Saturday
1503081,2015-03-08,1,80.654299664346,,0.0,14.0,12.0,,97.3536165666043,-0.24413543535976168,106.704697425172,Sunday
1503091,2015-03-09,1,145.517595242024,,4.0,8.375,6.0,,103.14701467402715,0.8042137350099814,80.654299664346,Monday
1503101,2015-03-10,1,120.053548888447,,3.0,9.5,13.0,10.0,106.53804507156812,-0.17498946647122182,145.517595242024,Tuesday
1503111,2015-03-11,1,77.5925278766144,,0.0,9.125,12.0,,106.69371151011033,-0.35368401355037915,120.053548888447,Wednesday
1503121,2015-03-12,1,123.321210172569,,0.0,7.125,10.0,0.0,107.78749806924934,0.5893438910596025,77.5925278766144,Thursday
1503131,2015-03-13,1,104.09727840711,,6.0,4.875,15.0,,108.2773082394689,-0.15588503987722857,123.321210172569,Friday
1503141,2015-03-14,1,98.2811856068814,,7.0,5.125,15.0,,107.07394940828453,-0.055871708552097554,104.09727840711,Saturday
1503151,2015-03-15,1,56.9672232806217,,7.0,5.75,13.0,21.0,103.69008135346678,-0.420364915941419,98.2811856068814,Sunday
1503161,2015-03-16,1,136.698666060069,,2.0,8.625,13.0,10.0,102.4302343274732,1.399602055144738,56.9672232806217,Monday
1503171,2015-03-17,1,136.644449549369,,1.0,10.75,11.0,5.0,104.80036299331921,-0.0003966133120580917,136.698666060069,Tuesday
1503181,2015-03-18,1,117.213496435657,,4.0,10.625,8.0,,110.46050135889674,-0.14220082248340193,136.644449549369,Wednesday
1503191,2015-03-19,1,121.351949525045,,0.0,10.375,9.0,0.0,110.17917840925044,0.03530696733084615,117.213496435657,Thursday
1503201,2015-03-20,1,125.078492851656,,7.0,5.0,9.0,45.0,113.1764947584713,0.030708557556728078,121.351949525045,Friday
1503211,2015-03-21,1,113.449213775737,,7.0,4.5,21.0,61.0,115.34335592545067,-0.09297584909110967,125.078492851656,Saturday
1503221,2015-03-22,1,71.5711481513957,,0.0,4.375,8.0,,117.42963090698981,-0.36913491271190824,113.449213775737,Sunday
1503231,2015-03-23,1,129.186723027161,,0.0,7.75,12.0,,116.35649618800296,0.8050111862658689,71.5711481513957,Monday
1503241,2015-03-24,1,114.539801718388,,6.0,7.875,6.0,0.0,113.19868935500567,-0.11337791504854211,129.186723027161,Tuesday
1503251,2015-03-25,1,85.7675699240561,,6.0,7.875,14.0,5.0,108.70641413906267,-0.25119854725322843,114.539801718388,Wednesday
1503261,2015-03-26,1,126.909561618178,,7.0,7.125,9.0,0.0,109.50035872379597,0.4796917031758223,85.7675699240561,Thursday
1503271,2015-03-27,1,113.205121341153,,7.0,7.0,7.0,61.0,107.80416279372412,-0.1079858767320967,126.909561618178,Friday
1503281,2015-03-28,1,177.270608855771,,7.0,8.5,10.0,,116.92150494801469,0.5659239330838342,113.205121341153,Saturday
1503291,2015-03-29,1,56.8890738313162,,7.0,8.25,12.0,61.0,114.82406575943189,-0.6790834408562241,177.270608855771,Sunday
1503301,2015-03-30,1,110.288515770675,,6.0,6.5,29.0,61.0,112.1243218656482,0.9386590138151196,56.8890738313162,Monday
1503311,2015-03-31,1,101.620422865145,,7.0,6.375,35.0,61.0,110.2786963151849,-0.07859470086217979,110.288515770675,Tuesday
1504011,2015-04-01,1,134.425214341545,,4.0,5.0,24.0,22.0,117.22978837482616,0.3228169156502476,101.620422865145,Wednesday
1504021,2015-04-02,1,269.424940927989,,6.0,6.5,19.0,61.0,137.58912827622774,1.0042738428777156,134.425214341545,Thursday
1504041,2015-04-04,1,274.149943740529,,0.0,8.375,11.0,,160.5812457618529,0.017537362340195983,269.424940927989,Saturday
1504051,2015-04-05,1,102.981646842744,,3.0,8.625,11.0,,149.96853690284902,-0.6243601386976332,274.149943740529,Sunday
1504061,2015-04-06,1,60.1445223461642,,0.0,7.75,10.0,,150.43360097639876,-0.41596853235405473,102.981646842744,Monday
1504071,2015-04-07,1,115.651138885906,,7.0,7.75,14.0,61.0,151.19968999286033,0.9228873116702339,60.1445223461642,Tuesday
1504081,2015-04-08,1,89.8685552544395,,2.0,12.0,11.0,,149.52085176275952,-0.22293410925163426,115.651138885906,Wednesday
1504091,2015-04-09,1,157.556996562067,,2.0,11.875,7.0,0.0,152.82539207997698,0.753193829765987,89.8685552544395,Thursday
1504101,2015-04-10,1,125.640782296666,,1.0,14.125,8.0,5.0,132.28479798978796,-0.2025693238753008,157.556996562067,Friday
1504111,2015-04-11,1,149.471145855324,,2.0,16.75,14.0,61.0,114.4735411490444,0.18967060792720303,125.640782296666,Saturday
1504121,2015-04-12,1,39.0548694183738,,5.0,12.375,16.0,,105.34114437413436,-0.7387129857412362,149.471145855324,Sunday
1504131,2015-04-13,1,94.5357769724487,,4.0,8.875,21.0,61.0,110.25418074931785,1.4205887352928466,39.0548694183738,Monday
1504141,2015-04-14,1,95.7358790995654,,7.0,10.75,17.0,61.0,107.40914363698349,0.012694687297767127,94.5357769724487,Tuesday
1504151,2015-04-15,1,102.93265639072,,0.0,15.5,19.0,5.0,109.27544379930929,0.07517325122872642,95.7358790995654,Wednesday
1504161,2015-04-16,1,90.5282058330727,,6.0,9.375,16.0,21.0,99.6999022665958,-0.12051035106450081,102.93265639072,Thursday
1504171,2015-04-17,1,91.0744308710578,,0.0,10.5,15.0,,94.76185206293749,0.0060337552584692755,90.5282058330727,Friday
1504181,2015-04-18,1,103.305896790347,,0.0,10.875,8.0,,88.1668164822265,0.1343018649944283,91.0744308710578,Saturday
1504191,2015-04-19,1,25.46219373912,,0.0,10.125,11.0,,86.22500567090451,-0.7535262310263473,103.305896790347,Sunday
1504201,2015-04-20,1,113.238537617252,,0.0,14.25,9.0,,88.89682862016214,3.4473205560160682,25.46219373912,Monday
1504211,2015-04-21,1,121.935695795117,,0.0,14.625,17.0,5.0,92.6396595766695,0.07680387225823693,113.238537617252,Tuesday
1504221,2015-04-22,1,115.982784302446,,0.0,12.125,7.0,,94.50396356405894,-0.04882008876771737,121.935695795117,Wednesday
1504231,2015-04-23,1,109.647753246652,,1.0,13.625,12.0,,97.23532748028455,-0.05462044297259039,115.982784302446,Thursday
1504241,2015-04-24,1,93.8539762667653,,2.0,13.875,9.0,20.0,97.63240539395704,-0.144041045185474,109.647753246652,Friday
1504251,2015-04-25,1,121.601177999412,,7.0,13.75,8.0,63.0,100.24601699525203,0.2956422608433724,93.8539762667653,Saturday
1504261,2015-04-26,1,71.0071270593663,,8.0,7.0,11.0,61.0,106.75243604100152,-0.41606546723001603,121.601177999412,Sunday
1504271,2015-04-27,1,151.174833546803,,4.0,10.125,11.0,,112.17190688808023,1.1290092953685003,71.0071270593663,Monday
1504281,2015-04-28,1,91.0866799976838,,3.0,10.25,13.0,,107.76490463130406,-0.3974745805194897,151.174833546803,Tuesday
1504291,2015-04-29,1,135.750739524874,,5.0,12.625,12.0,,110.58889823450805,0.49034677219903,91.0866799976838,Wednesday
1504301,2015-04-30,1,185.547465909923,,6.0,11.375,10.0,61.0,121.43171432926106,0.36682471535210004,135.750739524874,Thursday
1505021,2015-05-02,1,205.277811156554,,3.0,11.0,12.0,0.0,137.3494050278023,0.10633583784005651,185.547465909923,Saturday
1505031,2015-05-03,1,49.1824014028742,,1.0,14.75,12.0,61.0,127.0038655140112,-0.7604105328005202,205.277811156554,Sunday
1505041,2015-05-04,1,141.916859730021,,5.0,15.875,13.0,21.0,137.13382732410471,1.8855211555759341,49.1824014028742,Monday
1505051,2015-05-05,1,98.3386635883964,,4.0,20.0,15.0,95.0,129.58580304433235,-0.30706849224628174,141.916859730021,Tuesday
1505061,2015-05-06,1,112.613312971486,,3.0,17.125,11.0,21.0,132.66103632630407,0.14515805749442734,98.3386635883964,Wednesday
1505071,2015-05-07,1,119.486322756166,,6.0,12.0,16.0,21.0,130.33754821648867,0.06103194731887762,112.613312971486,Thursday
1505081,2015-05-08,1,108.528740811492,,2.0,11.5,11.0,,119.33487320242709,-0.09170574248096142,119.486322756166,Friday
1505091,2015-05-09,1,122.939690460506,,7.0,13.5,14.0,61.0,107.5722845315631,0.13278463880867242,108.528740811492,Saturday
1505101,2015-05-10,1,54.676729153515,,2.0,12.75,18.0,0.0,108.35718849594035,-0.5552556790349189,122.939690460506,Sunday
1505111,2015-05-11,1,129.877961813861,,0.0,19.75,11.0,,106.63734593648893,1.37537913888749,54.676729153515,Monday
1505121,2015-05-12,1,94.6018729487518,,7.0,14.625,14.0,63.0,106.10351870225396,-0.2716095045875936,129.877961813861,Tuesday
1505131,2015-05-13,1,166.814781762185,,7.0,11.875,16.0,21.0,113.84658567235384,0.7633348744855477,94.6018729487518,Wednesday
1505141,2015-05-14,1,53.434236162362,,7.0,11.25,10.0,20.0,104.4105733018104,-0.679679249057562,166.814781762185,Thursday
1505151,2015-05-15,1,147.271258346731,,6.0,13.5,9.0,,109.94521866398739,1.7561217100445035,53.434236162362,Friday
1505161,2015-05-16,1,164.984948024753,,7.0,10.5,11.0,61.0,115.95168403030839,0.12027933947788672,147.271258346731,Saturday
1505171,2015-05-17,1,63.05558764595,,3.0,12.625,17.0,21.0,117.14866381494197,-0.617810058427332,164.984948024753,Sunday
1505181,2015-05-18,1,103.802316848696,,6.0,11.625,8.0,61.0,113.42357167706128,0.6462033060659791,63.05558764595,Monday
1505191,2015-05-19,1,142.786482873821,,6.0,10.125,11.0,63.0,120.30708738064257,0.3755616175884493,103.802316848696,Tuesday
1505201,2015-05-20,1,92.0360687468511,,5.0,12.25,9.0,63.0,109.62441409273772,-0.35542870099137847,142.786482873821,Wednesday
1505211,2015-05-21,1,147.957523681187,,6.0,12.625,10.0,61.0,123.1277408811413,0.607603689463857,92.0360687468511,Thursday
1505221,2015-05-22,1,146.094397822298,,4.0,17.0,12.0,,122.95961794907943,-0.012592302253608967,147.957523681187,Friday
1505231,2015-05-23,1,212.693141838497,,5.0,13.375,8.0,0.0,129.77507420818574,0.45586103922483345,146.094397822298,Saturday
1505241,2015-05-24,1,125.559999732516,,2.0,14.375,8.0,,138.70427593483802,-0.40966596925886445,212.693141838497,Sunday
1505251,2015-05-25,1,93.8478895546048,,7.0,11.75,10.0,61.0,137.28221489282498,-0.2525653890209334,125.559999732516,Monday
1505261,2015-05-26,1,126.885645229909,,6.0,13.0,14.0,21.0,135.0106666579804,0.3520351478557373,93.8478895546048,Tuesday
1505271,2015-05-27,1,102.221242794941,,7.0,12.625,13.0,61.0,136.46569152199325,-0.19438292164789495,126.885645229909,Wednesday
1505281,2015-05-28,1,113.871596753032,,6.0,13.125,12.0,63.0,131.59627338939967,0.11397194594338833,102.221242794941,Thursday
1505291,2015-05-29,1,132.425641438842,,6.0,14.625,8.0,61.0,129.64359390604884,0.1629383025694331,113.871596753032,Friday
1505301,2015-05-30,1,120.295569303579,,4.0,11.625,15.0,61.0,116.44394068677484,-0.091599119350802,132.425641438842,Saturday
1505311,2015-05-31,1,53.2747806032447,,7.0,14.5,10.0,61.0,106.11748081116464,-0.5571343075088662,120.295569303579,Sunday
1506011,2015-06-01,1,131.799875274321,,5.0,14.25,16.0,,111.53919305683839,1.4739637363479585,53.2747806032447,Monday
1506021,2015-06-02,1,96.0309134237217,,7.0,14.25,14.0,61.0,107.13137422738305,-0.2713884347473908,131.799875274321,Tuesday
1506031,2015-06-03,1,92.2734256379415,,6.0,15.25,18.0,21.0,105.71025749066884,-0.03912789800510241,96.0309134237217,Wednesday
1506041,2015-06-04,1,157.745638949818,,0.0,16.375,9.0,0.0,111.97797780449541,0.7095457100376175,92.2734256379415,Thursday
1506051,2015-06-05,1,90.8260563665041,,0.0,22.625,9.0,,106.03517993701857,-0.42422461266648603,157.745638949818,Friday
1506061,2015-06-06,1,160.016912242355,,3.0,18.5,19.0,10.0,111.70965749970085,0.7617952231312326,90.8260563665041,Saturday
1506071,2015-06-07,1,81.0228908423745,,4.0,16.625,15.0,,115.67367324814798,-0.4936604530922296,160.016912242355,Sunday
1506081,2015-06-08,1,118.620010509136,,6.0,14.375,12.0,,113.79083542455011,0.4640308346921933,81.0228908423745,Monday
1506091,2015-06-09,1,103.751614199022,,3.0,15.25,8.0,,114.89379267816444,-0.12534475630457687,118.620010509136,Tuesday
1506101,2015-06-10,1,109.672600519434,,0.0,18.0,7.0,,117.37938908980622,0.057068859758210966,103.751614199022,Wednesday
1506111,2015-06-11,1,82.2394493227455,,1.0,16.0,10.0,,106.59279057165301,-0.25013678044250753,109.672600519434,Thursday
1506121,2015-06-12,1,110.933345275547,,0.0,20.25,10.0,,109.465260415802,0.34890671312977095,82.2394493227455,Friday
1506131,2015-06-13,1,149.304738265576,,6.0,21.875,12.0,61.0,107.9349498476907,0.3458959332265552,110.933345275547,Saturday
1506141,2015-06-14,1,54.200791257504,,7.0,14.375,12.0,,104.10322133556636,-0.6369787597692025,149.304738265576,Sunday
1506151,2015-06-15,1,142.542446445232,,8.0,13.625,11.0,21.0,107.52071218358007,1.629896042809103,54.200791257504,Monday
1506161,2015-06-16,1,79.09829297271379,,7.0,13.625,14.0,,103.99880915125031,-0.44508955090015856,142.542446445232,Tuesday
1506171,2015-06-17,1,97.5436336746583,,7.0,16.5,9.0,61.0,102.26609960199666,0.23319518043591048,79.09829297271379,Wednesday
1506181,2015-06-18,1,140.824064614319,,7.0,13.25,13.0,61.0,110.63533035793573,0.4437032875360776,97.5436336746583,Thursday
1506191,2015-06-19,1,119.985803432121,,7.0,14.25,14.0,61.0,111.92853866601773,-0.14797372337795145,140.824064614319,Friday
1506201,2015-06-20,1,146.634813820399,1.0,5.0,17.125,13.0,,111.5471208881353,0.2221013622111887,119.985803432121,Saturday
1506211,2015-06-21,1,77.1354317914719,1.0,6.0,15.75,6.0,,114.82349810727358,-0.47396235735704073,146.634813820399,Sunday
1506221,2015-06-22,1,135.938737758693,1.0,5.0,13.5,8.0,61.0,113.88011115205371,0.7623384559016937,77.1354317914719,Monday
1506231,2015-06-23,1,122.481453982781,1.0,5.0,16.5,10.0,21.0,120.07770558206333,-0.09899520914928783,135.938737758693,Tuesday
1506241,2015-06-24,1,128.059192073461,1.0,8.0,12.625,14.0,61.0,124.43707106760657,0.04553945033559237,122.481453982781,Wednesday
1506251,2015-06-25,1,178.518522583761,1.0,6.0,17.125,8.0,21.0,129.82199363466972,0.39403130453418833,128.059192073461,Thursday
1506261,2015-06-26,1,148.837350354137,1.0,7.0,19.25,5.0,61.0,133.9436431949577,-0.16626382405611495,178.518522583761,Friday
1506271,2015-06-27,1,169.797038127635,1.0,7.0,19.375,16.0,61.0,137.25253238170572,0.14082276877159838,148.837350354137,Saturday
1506281,2015-06-28,1,77.928316055467,1.0,2.0,19.875,10.0,,137.36580156227643,-0.5410502037327121,169.797038127635,Sunday
1506291,2015-06-29,1,167.270204460311,,3.0,21.5,12.0,,141.84172537679328,1.1464624532788976,77.928316055467,Monday
1506301,2015-06-30,1,148.605225316688,,3.0,20.25,9.0,,145.57369271020858,-0.11158579738599961,167.270204460311,Tuesday
1507011,2015-07-01,1,120.186667934639,,0.0,23.125,13.0,,144.44904640466257,-0.19123524977999318,148.605225316688,Wednesday
